t,kappa,nof,cycle
5683,1.4981273408239701,sdnof,30
5684,1.4814814814814814,sdnof,30
5685,1.4705882352941178,sdnof,30
5686,1.4598540145985401,sdnof,30
5687,1.4285714285714286,sdnof,30
5688,1.4184397163120568,sdnof,30
5689,1.4134275618374559,sdnof,30
5690,1.4035087719298245,sdnof,30
5691,1.4035087719298245,sdnof,30
5692,1.4035087719298245,sdnof,30
5693,1.4035087719298245,sdnof,30
5694,1.4035087719298245,sdnof,30
5695,1.4035087719298245,sdnof,30
5696,1.4035087719298245,sdnof,30
5713,1.3986013986013985,sdnof,30
5714,1.3840830449826989,sdnof,30
5715,1.3651877133105803,sdnof,30
5717,1.3605442176870748,sdnof,30
5718,1.3651877133105803,sdnof,30
5719,1.3605442176870748,sdnof,30
5720,1.3513513513513513,sdnof,30
5721,1.3513513513513513,sdnof,30
5722,1.3513513513513513,sdnof,30
5723,1.3513513513513513,sdnof,30
5725,1.3513513513513513,sdnof,30
5739,1.3468013468013469,sdnof,30
5743,1.3157894736842106,sdnof,30
5744,1.3157894736842106,sdnof,30
5745,1.3029315960912051,sdnof,30
5746,1.2987012987012987,sdnof,30
5747,1.2944983818770226,sdnof,30
5748,1.2903225806451613,sdnof,30
5749,1.2861736334405145,sdnof,30
5750,1.2861736334405145,sdnof,30
5751,1.2861736334405145,sdnof,30
5753,1.2861736334405145,sdnof,30
5755,1.2861736334405145,sdnof,30
5769,1.2820512820512822,sdnof,30
5771,1.2698412698412698,sdnof,30
5773,1.2658227848101267,sdnof,30
5774,1.2618296529968454,sdnof,30
5775,1.25,sdnof,30
5778,1.25,sdnof,30
5779,1.25,sdnof,30
5780,1.2461059190031152,sdnof,30
5782,1.2422360248447204,sdnof,30
5783,1.2422360248447204,sdnof,30
5785,1.2422360248447204,sdnof,30
5786,1.2422360248447204,sdnof,30
5804,1.2269938650306749,sdnof,30
5805,1.2195121951219512,sdnof,30
5807,1.21580547112462,sdnof,30
5808,1.21580547112462,sdnof,30
5809,1.21580547112462,sdnof,30
5810,1.2121212121212122,sdnof,30
5813,1.2121212121212122,sdnof,30
5815,1.2121212121212122,sdnof,30
5816,1.2121212121212122,sdnof,30
5829,1.2084592145015105,sdnof,30
5831,1.2048192771084338,sdnof,30
5834,1.2048192771084338,sdnof,30
5837,1.2012012012012012,sdnof,30
5838,1.2012012012012012,sdnof,30
5839,1.2012012012012012,sdnof,30
5845,1.2012012012012012,sdnof,30
5862,1.1940298507462686,sdnof,30
5864,1.1904761904761905,sdnof,30
5865,1.1869436201780414,sdnof,30
5868,1.1869436201780414,sdnof,30
5869,1.183431952662722,sdnof,30
5870,1.1799410029498525,sdnof,30
5873,1.1799410029498525,sdnof,30
5875,1.1799410029498525,sdnof,30
5876,1.1799410029498525,sdnof,30
5890,1.1764705882352942,sdnof,30
5891,1.1730205278592376,sdnof,30
5893,1.1695906432748537,sdnof,30
5894,1.1627906976744187,sdnof,30
5895,1.1594202898550725,sdnof,30
5898,1.1594202898550725,sdnof,30
5899,1.1627906976744187,sdnof,30
5900,1.1627906976744187,sdnof,30
5901,1.1594202898550725,sdnof,30
5905,1.1594202898550725,sdnof,30
5906,1.1594202898550725,sdnof,30
5924,1.1594202898550725,sdnof,30
5929,1.1594202898550725,sdnof,30
5930,1.1560693641618498,sdnof,30
5935,1.1560693641618498,sdnof,30
5936,1.1560693641618498,sdnof,30
5950,1.1527377521613833,sdnof,30
5951,1.1494252873563218,sdnof,30
5953,1.146131805157593,sdnof,30
5954,1.146131805157593,sdnof,30
5955,1.146131805157593,sdnof,30
5956,1.1428571428571428,sdnof,30
5959,1.1363636363636365,sdnof,30
5960,1.13314447592068,sdnof,30
5962,1.1299435028248588,sdnof,30
5965,1.1299435028248588,sdnof,30
5966,1.1299435028248588,sdnof,30
5982,1.1267605633802817,sdnof,30
5983,1.1235955056179776,sdnof,30
5984,1.1173184357541899,sdnof,30
5986,1.1142061281337048,sdnof,30
5988,1.1142061281337048,sdnof,30
5989,1.1142061281337048,sdnof,30
5990,1.1142061281337048,sdnof,30
5995,1.1142061281337048,sdnof,30
5996,1.1142061281337048,sdnof,30
6006,1.1111111111111112,sdnof,30
6015,1.10803324099723,sdnof,30
6019,1.10803324099723,sdnof,30
6026,1.10803324099723,sdnof,30
6040,1.1049723756906078,sdnof,30
6044,1.1049723756906078,sdnof,30
6045,1.1049723756906078,sdnof,30
6046,1.1019283746556474,sdnof,30
6048,1.098901098901099,sdnof,30
6049,1.098901098901099,sdnof,30
6051,1.092896174863388,sdnof,30
6055,1.092896174863388,sdnof,30
6056,1.092896174863388,sdnof,30
6072,1.0899182561307903,sdnof,30
6073,1.0869565217391304,sdnof,30
6075,1.084010840108401,sdnof,30
6079,1.084010840108401,sdnof,30
6104,1.084010840108401,sdnof,30
6105,1.0810810810810811,sdnof,30
6109,1.0810810810810811,sdnof,30
6116,1.0810810810810811,sdnof,30
6134,1.0781671159029649,sdnof,30
6139,1.0781671159029649,sdnof,30
