t,kappa,nof,cycle
8791,0.975609756097561,sdnof,30
8792,0.975609756097561,sdnof,30
8794,0.975609756097561,sdnof,30
8799,0.975609756097561,sdnof,30
8808,0.975609756097561,sdnof,30
8811,0.975609756097561,sdnof,30
8813,0.975609756097561,sdnof,30
8814,0.975609756097561,sdnof,30
8815,0.975609756097561,sdnof,30
8816,0.975609756097561,sdnof,30
8818,0.975609756097561,sdnof,30
8831,0.975609756097561,sdnof,30
8837,0.975609756097561,sdnof,30
8843,0.975609756097561,sdnof,30
8846,0.975609756097561,sdnof,30
8858,0.975609756097561,sdnof,30
8864,0.975609756097561,sdnof,30
8869,0.975609756097561,sdnof,30
8871,0.975609756097561,sdnof,30
8872,0.975609756097561,sdnof,30
8877,0.975609756097561,sdnof,30
8894,0.975609756097561,sdnof,30
8902,0.975609756097561,sdnof,30
8903,0.975609756097561,sdnof,30
8904,0.975609756097561,sdnof,30
8905,0.975609756097561,sdnof,30
8908,0.975609756097561,sdnof,30
8912,0.975609756097561,sdnof,30
8913,0.975609756097561,sdnof,30
8914,0.975609756097561,sdnof,30
8926,0.975609756097561,sdnof,30
8932,0.975609756097561,sdnof,30
8933,0.975609756097561,sdnof,30
8934,0.975609756097561,sdnof,30
8939,0.975609756097561,sdnof,30
8943,0.975609756097561,sdnof,30
8944,0.975609756097561,sdnof,30
8945,0.975609756097561,sdnof,30
8948,0.975609756097561,sdnof,30
8952,0.975609756097561,sdnof,30
8958,0.975609756097561,sdnof,30
8965,0.975609756097561,sdnof,30
8968,0.975609756097561,sdnof,30
8969,0.975609756097561,sdnof,30
8970,0.975609756097561,sdnof,30
8975,0.975609756097561,sdnof,30
8978,0.975609756097561,sdnof,30
8979,0.975609756097561,sdnof,30
8989,0.975609756097561,sdnof,30
8993,0.975609756097561,sdnof,30
8995,0.975609756097561,sdnof,30
8996,0.975609756097561,sdnof,30
9000,1.221411192214112,sdnof,30
9001,1.6466165413533835,sdnof,30
9002,1.7851662404092072,sdnof,30
9003,1.7150127226463103,sdnof,30
9004,1.8929503916449086,sdnof,30
9005,1.8837837837837839,sdnof,30
9006,1.8125,sdnof,30
9007,1.875,sdnof,30
9008,1.8125,sdnof,30
9009,1.7212121212121212,sdnof,30
9010,1.6809815950920246,sdnof,30
9011,1.5348101265822784,sdnof,30
9012,1.4801324503311257,sdnof,30
9013,1.612781954887218,sdnof,30
9014,1.778723404255319,sdnof,30
9015,1.95260663507109,sdnof,30
9016,2.21505376344086,sdnof,30
9017,2.624203821656051,sdnof,30
9018,3.0294117647058822,sdnof,30
9019,3.5517241379310347,sdnof,30
9020,3.9238095238095236,sdnof,30
9021,4.5777777777777775,sdnof,30
9022,5.215189873417722,sdnof,30
9023,5.35064935064935,sdnof,30
9024,5.493333333333333,sdnof,30
9025,5.421052631578948,sdnof,30
9027,5.282051282051282,sdnof,30
9028,5.282051282051282,sdnof,30
9029,5.282051282051282,sdnof,30
9030,5.35064935064935,sdnof,30
9031,5.282051282051282,sdnof,30
9032,5.215189873417722,sdnof,30
9033,5.15,sdnof,30
9034,5.08641975308642,sdnof,30
9035,5.08641975308642,sdnof,30
9036,4.735632183908046,sdnof,30
9037,4.419354838709677,sdnof,30
9038,4.326315789473684,sdnof,30
9039,4.1938775510204085,sdnof,30
9040,3.9326923076923075,sdnof,30
9041,3.787037037037037,sdnof,30
9042,3.787037037037037,sdnof,30
9043,3.7181818181818183,sdnof,30
9044,3.5258620689655173,sdnof,30
9045,3.317073170731707,sdnof,30
9046,3.1875,sdnof,30
9047,3.0,sdnof,30
9048,2.8333333333333335,sdnof,30
9049,2.6842105263157894,sdnof,30
9050,2.6601307189542482,sdnof,30
9051,2.6025641025641026,sdnof,30
9052,2.515527950310559,sdnof,30
9053,2.4251497005988023,sdnof,30
9054,2.288135593220339,sdnof,30
9055,2.2252747252747254,sdnof,30
9056,2.154255319148936,sdnof,30
9057,2.098445595854922,sdnof,30
9058,2.0454545454545454,sdnof,30
9059,1.9707317073170731,sdnof,30
9060,1.9611650485436893,sdnof,30
9061,1.9330143540669857,sdnof,30
9062,1.9056603773584906,sdnof,30
9063,1.8617511520737327,sdnof,30
9064,1.8447488584474885,sdnof,30
9065,1.811659192825112,sdnof,30
9066,1.7876106194690264,sdnof,30
9067,1.7641921397379912,sdnof,30
9068,1.7339055793991416,sdnof,30
9069,1.7339055793991416,sdnof,30
9070,1.7191489361702128,sdnof,30
9071,1.7413793103448276,sdnof,30
9072,1.7118644067796611,sdnof,30
9073,1.6974789915966386,sdnof,30
9074,1.6833333333333333,sdnof,30
9075,1.6557377049180328,sdnof,30
9076,1.6557377049180328,sdnof,30
9077,1.6557377049180328,sdnof,30
9078,1.6422764227642277,sdnof,30
9079,1.6031746031746033,sdnof,30
9080,1.6031746031746033,sdnof,30
9081,1.5866141732283465,sdnof,30
9082,1.5680933852140078,sdnof,30
9083,1.57421875,sdnof,30
9084,1.562015503875969,sdnof,30
9085,1.555984555984556,sdnof,30
9086,1.555984555984556,sdnof,30
9087,1.5440613026819923,sdnof,30
9088,1.55,sdnof,30
9089,1.5381679389312977,sdnof,30
9090,1.532319391634981,sdnof,30
9091,1.5265151515151516,sdnof,30
9092,1.5207547169811322,sdnof,30
9093,1.5150375939849625,sdnof,30
9094,1.5037313432835822,sdnof,30
9095,1.4925925925925927,sdnof,30
9096,1.4870848708487086,sdnof,30
9097,1.4816176470588236,sdnof,30
9098,1.4816176470588236,sdnof,30
9099,1.4708029197080292,sdnof,30
9100,1.4654545454545456,sdnof,30
9101,1.4654545454545456,sdnof,30
9102,1.460144927536232,sdnof,30
9104,1.460144927536232,sdnof,30
9105,1.4496402877697843,sdnof,30
9106,1.4444444444444444,sdnof,30
9107,1.4444444444444444,sdnof,30
9109,1.429078014184397,sdnof,30
9110,1.4190140845070423,sdnof,30
9111,1.4140350877192982,sdnof,30
9112,1.3944636678200693,sdnof,30
9113,1.3944636678200693,sdnof,30
9114,1.389655172413793,sdnof,30
9115,1.389655172413793,sdnof,30
9116,1.3767123287671232,sdnof,30
9117,1.3814432989690721,sdnof,30
9119,1.3814432989690721,sdnof,30
9120,1.3814432989690721,sdnof,30
9122,1.3767123287671232,sdnof,30
9123,1.372013651877133,sdnof,30
9124,1.372013651877133,sdnof,30
9126,1.372013651877133,sdnof,30
9127,1.3535353535353536,sdnof,30
9128,1.3535353535353536,sdnof,30
9129,1.3535353535353536,sdnof,30
9130,1.3535353535353536,sdnof,30
9131,1.3535353535353536,sdnof,30
9132,1.3535353535353536,sdnof,30
9133,1.3535353535353536,sdnof,30
9134,1.3535353535353536,sdnof,30
9135,1.348993288590604,sdnof,30
9136,1.3444816053511706,sdnof,30
9137,1.3444816053511706,sdnof,30
9138,1.34,sdnof,30
9139,1.3355481727574752,sdnof,30
9140,1.3267326732673268,sdnof,30
9141,1.3223684210526316,sdnof,30
9142,1.3223684210526316,sdnof,30
9143,1.3223684210526316,sdnof,30
9145,1.3223684210526316,sdnof,30
9146,1.3223684210526316,sdnof,30
9147,1.3223684210526316,sdnof,30
9148,1.318032786885246,sdnof,30
9150,1.3094462540716612,sdnof,30
9151,1.3094462540716612,sdnof,30
9152,1.3094462540716612,sdnof,30
9154,1.3094462540716612,sdnof,30
9161,1.3094462540716612,sdnof,30
9162,1.3051948051948052,sdnof,30
9163,1.3009708737864079,sdnof,30
9166,1.3009708737864079,sdnof,30
9167,1.3009708737864079,sdnof,30
9168,1.2967741935483872,sdnof,30
9171,1.292604501607717,sdnof,30
9172,1.292604501607717,sdnof,30
9173,1.292604501607717,sdnof,30
9174,1.2884615384615385,sdnof,30
9175,1.2884615384615385,sdnof,30
9176,1.2884615384615385,sdnof,30
9177,1.2884615384615385,sdnof,30
9179,1.2884615384615385,sdnof,30
9180,1.2884615384615385,sdnof,30
9184,1.2843450479233227,sdnof,30
9186,1.2843450479233227,sdnof,30
9188,1.2802547770700636,sdnof,30
9190,1.2802547770700636,sdnof,30
9191,1.276190476190476,sdnof,30
9192,1.276190476190476,sdnof,30
9193,1.276190476190476,sdnof,30
9195,1.276190476190476,sdnof,30
9197,1.276190476190476,sdnof,30
9201,1.276190476190476,sdnof,30
9202,1.276190476190476,sdnof,30
9203,1.276190476190476,sdnof,30
9206,1.2721518987341771,sdnof,30
9207,1.2681388012618298,sdnof,30
9211,1.2681388012618298,sdnof,30
9212,1.2681388012618298,sdnof,30
9215,1.2681388012618298,sdnof,30
9218,1.2681388012618298,sdnof,30
9225,1.2641509433962264,sdnof,30
9226,1.2601880877742946,sdnof,30
9227,1.2601880877742946,sdnof,30
9228,1.2601880877742946,sdnof,30
9229,1.25625,sdnof,30
9230,1.25625,sdnof,30
9233,1.2523364485981308,sdnof,30
9235,1.2523364485981308,sdnof,30
9242,1.2523364485981308,sdnof,30
9243,1.2523364485981308,sdnof,30
9247,1.2523364485981308,sdnof,30
9251,1.2484472049689441,sdnof,30
9253,1.2484472049689441,sdnof,30
9271,1.2484472049689441,sdnof,30
9272,1.2445820433436532,sdnof,30
9273,1.2445820433436532,sdnof,30
9276,1.2407407407407407,sdnof,30
9277,1.2407407407407407,sdnof,30
9278,1.2407407407407407,sdnof,30
9290,1.2407407407407407,sdnof,30
9295,1.2407407407407407,sdnof,30
9297,1.2407407407407407,sdnof,30
9301,1.2407407407407407,sdnof,30
9307,1.2407407407407407,sdnof,30
9324,1.2407407407407407,sdnof,30
9325,1.236923076923077,sdnof,30
9330,1.236923076923077,sdnof,30
9353,1.236923076923077,sdnof,30
9354,1.2331288343558282,sdnof,30
9355,1.2331288343558282,sdnof,30
9360,1.2331288343558282,sdnof,30
9361,1.2331288343558282,sdnof,30
9373,1.2331288343558282,sdnof,30
9374,1.2331288343558282,sdnof,30
9376,1.2331288343558282,sdnof,30
9377,1.2331288343558282,sdnof,30
9381,1.2331288343558282,sdnof,30
9382,1.2293577981651376,sdnof,30
9383,1.2293577981651376,sdnof,30
9384,1.2293577981651376,sdnof,30
9385,1.225609756097561,sdnof,30
9386,1.225609756097561,sdnof,30
9387,1.225609756097561,sdnof,30
9388,1.2293577981651376,sdnof,30
9411,1.2293577981651376,sdnof,30
9424,1.2293577981651376,sdnof,30
9425,1.2293577981651376,sdnof,30
9432,1.2293577981651376,sdnof,30
9433,1.2293577981651376,sdnof,30
9434,1.2293577981651376,sdnof,30
9440,1.2293577981651376,sdnof,30
9457,1.225609756097561,sdnof,30
9459,1.225609756097561,sdnof,30
9460,1.225609756097561,sdnof,30
9469,1.225609756097561,sdnof,30
9480,1.225609756097561,sdnof,30
9485,1.225609756097561,sdnof,30
9492,1.225609756097561,sdnof,30
9496,1.225609756097561,sdnof,30
9505,1.225609756097561,sdnof,30
9508,1.225609756097561,sdnof,30
9509,1.221884498480243,sdnof,30
9510,1.221884498480243,sdnof,30
9512,1.221884498480243,sdnof,30
9514,1.221884498480243,sdnof,30
9523,1.221884498480243,sdnof,30
9525,1.221884498480243,sdnof,30
9528,1.221884498480243,sdnof,30
9543,1.221884498480243,sdnof,30
9549,1.2181818181818183,sdnof,30
9552,1.2181818181818183,sdnof,30
9566,1.2181818181818183,sdnof,30
9567,1.2181818181818183,sdnof,30
9576,1.2181818181818183,sdnof,30
9577,1.2181818181818183,sdnof,30
9578,1.2181818181818183,sdnof,30
9582,1.2181818181818183,sdnof,30
9583,1.2145015105740182,sdnof,30
9584,1.2145015105740182,sdnof,30
9585,1.2145015105740182,sdnof,30
9588,1.2181818181818183,sdnof,30
9596,1.2181818181818183,sdnof,30
9602,1.2181818181818183,sdnof,30
9607,1.2181818181818183,sdnof,30
9610,1.2181818181818183,sdnof,30
9617,1.2181818181818183,sdnof,30
9626,1.2181818181818183,sdnof,30
9628,1.2181818181818183,sdnof,30
9630,1.2145015105740182,sdnof,30
9631,1.2145015105740182,sdnof,30
9632,1.2145015105740182,sdnof,30
9657,1.2145015105740182,sdnof,30
9672,1.2108433734939759,sdnof,30
9675,1.2108433734939759,sdnof,30
9676,1.2072072072072073,sdnof,30
9677,1.2072072072072073,sdnof,30
9678,1.2072072072072073,sdnof,30
9683,1.2035928143712575,sdnof,30
9684,1.2035928143712575,sdnof,30
9685,1.2035928143712575,sdnof,30
9686,1.2035928143712575,sdnof,30
9687,1.2035928143712575,sdnof,30
9707,1.2035928143712575,sdnof,30
9717,1.2035928143712575,sdnof,30
9718,1.2035928143712575,sdnof,30
9720,1.2035928143712575,sdnof,30
9725,1.2035928143712575,sdnof,30
9736,1.2,sdnof,30
9737,1.2,sdnof,30
9738,1.2,sdnof,30
9740,1.2,sdnof,30
9741,1.1964285714285714,sdnof,30
9742,1.1928783382789319,sdnof,30
9743,1.1928783382789319,sdnof,30
9744,1.1893491124260356,sdnof,30
9747,1.1893491124260356,sdnof,30
9748,1.1893491124260356,sdnof,30
9754,1.1858407079646018,sdnof,30
9755,1.1858407079646018,sdnof,30
9757,1.1858407079646018,sdnof,30
9776,1.1858407079646018,sdnof,30
9780,1.1823529411764706,sdnof,30
9785,1.1823529411764706,sdnof,30
9792,1.1788856304985338,sdnof,30
9793,1.172514619883041,sdnof,30
9795,1.172514619883041,sdnof,30
9796,1.1759530791788857,sdnof,30
9797,1.1759530791788857,sdnof,30
9798,1.1794117647058824,sdnof,30
9799,1.1794117647058824,sdnof,30
9801,1.172514619883041,sdnof,30
9804,1.172514619883041,sdnof,30
9806,1.172514619883041,sdnof,30
9807,1.172514619883041,sdnof,30
9809,1.172514619883041,sdnof,30
9810,1.1690962099125364,sdnof,30
9816,1.1661807580174928,sdnof,30
9817,1.1594202898550725,sdnof,30
9818,1.1594202898550725,sdnof,30
9819,1.1661807580174928,sdnof,30
9821,1.1594202898550725,sdnof,30
9822,1.1594202898550725,sdnof,30
9825,1.1594202898550725,sdnof,30
9826,1.1594202898550725,sdnof,30
9828,1.1560693641618498,sdnof,30
9829,1.1527377521613833,sdnof,30
9832,1.1527377521613833,sdnof,30
9833,1.1527377521613833,sdnof,30
9835,1.1527377521613833,sdnof,30
9837,1.1494252873563218,sdnof,30
9838,1.1527377521613833,sdnof,30
9847,1.1527377521613833,sdnof,30
9852,1.1527377521613833,sdnof,30
9853,1.1527377521613833,sdnof,30
9854,1.1527377521613833,sdnof,30
9855,1.1494252873563218,sdnof,30
9856,1.146131805157593,sdnof,30
9857,1.146131805157593,sdnof,30
9858,1.1494252873563218,sdnof,30
9861,1.1494252873563218,sdnof,30
9869,1.146131805157593,sdnof,30
9871,1.146131805157593,sdnof,30
9872,1.146131805157593,sdnof,30
9873,1.1428571428571428,sdnof,30
9874,1.1428571428571428,sdnof,30
9875,1.1428571428571428,sdnof,30
9880,1.1396011396011396,sdnof,30
9884,1.1396011396011396,sdnof,30
9886,1.1396011396011396,sdnof,30
9887,1.1396011396011396,sdnof,30
9899,1.1396011396011396,sdnof,30
9900,1.1363636363636365,sdnof,30
9905,1.1363636363636365,sdnof,30
9906,1.13314447592068,sdnof,30
9909,1.13314447592068,sdnof,30
9910,1.13314447592068,sdnof,30
9911,1.13314447592068,sdnof,30
9915,1.13314447592068,sdnof,30
9917,1.1299435028248588,sdnof,30
9918,1.1299435028248588,sdnof,30
9919,1.1299435028248588,sdnof,30
9920,1.1299435028248588,sdnof,30
9921,1.1299435028248588,sdnof,30
9922,1.1267605633802817,sdnof,30
9924,1.1267605633802817,sdnof,30
9925,1.1299435028248588,sdnof,30
9930,1.1267605633802817,sdnof,30
9931,1.1267605633802817,sdnof,30
9932,1.1299435028248588,sdnof,30
9933,1.1299435028248588,sdnof,30
9935,1.1267605633802817,sdnof,30
9939,1.1235955056179776,sdnof,30
9941,1.1235955056179776,sdnof,30
9942,1.1235955056179776,sdnof,30
9943,1.1235955056179776,sdnof,30
9944,1.1235955056179776,sdnof,30
9946,1.1235955056179776,sdnof,30
9955,1.1204481792717087,sdnof,30
9956,1.1204481792717087,sdnof,30
9957,1.1204481792717087,sdnof,30
9958,1.1204481792717087,sdnof,30
9959,1.1204481792717087,sdnof,30
9963,1.1204481792717087,sdnof,30
9965,1.1173184357541899,sdnof,30
9966,1.1173184357541899,sdnof,30
9967,1.1173184357541899,sdnof,30
9978,1.1173184357541899,sdnof,30
9979,1.1173184357541899,sdnof,30
9980,1.1173184357541899,sdnof,30
9984,1.1142061281337048,sdnof,30
9987,1.1142061281337048,sdnof,30
9988,1.1142061281337048,sdnof,30
9989,1.1142061281337048,sdnof,30
9990,1.1142061281337048,sdnof,30
9991,1.1142061281337048,sdnof,30
9996,1.1111111111111112,sdnof,30
9998,1.1111111111111112,sdnof,30
9999,1.1111111111111112,sdnof,30
10000,1.1111111111111112,sdnof,30
10001,1.10803324099723,sdnof,30
10003,1.10803324099723,sdnof,30
10004,1.10803324099723,sdnof,30
10005,1.10803324099723,sdnof,30
10006,1.10803324099723,sdnof,30
10009,1.10803324099723,sdnof,30
10019,1.10803324099723,sdnof,30
10020,1.1049723756906078,sdnof,30
10021,1.1019283746556474,sdnof,30
10023,1.1019283746556474,sdnof,30
10024,1.1019283746556474,sdnof,30
10028,1.1019283746556474,sdnof,30
10029,1.1019283746556474,sdnof,30
10035,1.1019283746556474,sdnof,30
10036,1.098901098901099,sdnof,30
10040,1.098901098901099,sdnof,30
10041,1.098901098901099,sdnof,30
10050,1.098901098901099,sdnof,30
10053,1.098901098901099,sdnof,30
10054,1.098901098901099,sdnof,30
10056,1.098901098901099,sdnof,30
10064,1.095890410958904,sdnof,30
10065,1.095890410958904,sdnof,30
10066,1.095890410958904,sdnof,30
10070,1.092896174863388,sdnof,30
10071,1.092896174863388,sdnof,30
10072,1.092896174863388,sdnof,30
10073,1.092896174863388,sdnof,30
10083,1.0899182561307903,sdnof,30
10084,1.0869565217391304,sdnof,30
10086,1.0810810810810811,sdnof,30
10087,1.0810810810810811,sdnof,30
10088,1.0810810810810811,sdnof,30
10089,1.0810810810810811,sdnof,30
10090,1.0781671159029649,sdnof,30
10091,1.0781671159029649,sdnof,30
10092,1.0781671159029649,sdnof,30
10094,1.075268817204301,sdnof,30
10096,1.075268817204301,sdnof,30
10097,1.075268817204301,sdnof,30
10098,1.075268817204301,sdnof,30
10099,1.075268817204301,sdnof,30
10100,1.075268817204301,sdnof,30
10101,1.075268817204301,sdnof,30
10111,1.075268817204301,sdnof,30
10113,1.075268817204301,sdnof,30
10114,1.075268817204301,sdnof,30
10116,1.0723860589812333,sdnof,30
10117,1.0695187165775402,sdnof,30
10119,1.0695187165775402,sdnof,30
10124,1.0695187165775402,sdnof,30
10129,1.0695187165775402,sdnof,30
10130,1.0695187165775402,sdnof,30
10131,1.0666666666666667,sdnof,30
10134,1.0666666666666667,sdnof,30
10135,1.0666666666666667,sdnof,30
10145,1.0666666666666667,sdnof,30
10154,1.0638297872340425,sdnof,30
10155,1.0638297872340425,sdnof,30
10156,1.0638297872340425,sdnof,30
10157,1.0638297872340425,sdnof,30
10158,1.0638297872340425,sdnof,30
10159,1.0638297872340425,sdnof,30
10160,1.0638297872340425,sdnof,30
10161,1.0638297872340425,sdnof,30
10177,1.0638297872340425,sdnof,30
10179,1.0610079575596818,sdnof,30
10182,1.0610079575596818,sdnof,30
10183,1.0610079575596818,sdnof,30
10184,1.0610079575596818,sdnof,30
10189,1.0610079575596818,sdnof,30
10200,1.0582010582010581,sdnof,30
10203,1.0582010582010581,sdnof,30
10204,1.0582010582010581,sdnof,30
10206,1.0582010582010581,sdnof,30
10211,1.0582010582010581,sdnof,30
10212,1.0582010582010581,sdnof,30
10217,1.0582010582010581,sdnof,30
10224,1.0582010582010581,sdnof,30
10225,1.0582010582010581,sdnof,30
10232,1.0554089709762533,sdnof,30
10234,1.0526315789473684,sdnof,30
10240,1.0526315789473684,sdnof,30
10250,1.0498687664041995,sdnof,30
10251,1.0498687664041995,sdnof,30
10259,1.0498687664041995,sdnof,30
10262,1.0498687664041995,sdnof,30
10263,1.0498687664041995,sdnof,30
10265,1.0443864229765014,sdnof,30
10266,1.0443864229765014,sdnof,30
10270,1.0443864229765014,sdnof,30
10274,1.0416666666666667,sdnof,30
10277,1.0389610389610389,sdnof,30
10278,1.0389610389610389,sdnof,30
10280,1.0389610389610389,sdnof,30
10286,1.0389610389610389,sdnof,30
10293,1.0389610389610389,sdnof,30
10294,1.0389610389610389,sdnof,30
10295,1.0389610389610389,sdnof,30
10296,1.0362694300518134,sdnof,30
10301,1.0335917312661498,sdnof,30
10302,1.0309278350515463,sdnof,30
10304,1.0309278350515463,sdnof,30
10306,1.0309278350515463,sdnof,30
10312,1.0309278350515463,sdnof,30
10315,1.0309278350515463,sdnof,30
10316,1.0309278350515463,sdnof,30
10322,1.0309278350515463,sdnof,30
10323,1.0309278350515463,sdnof,30
10324,1.0309278350515463,sdnof,30
10325,1.0309278350515463,sdnof,30
10331,1.0309278350515463,sdnof,30
10332,1.0309278350515463,sdnof,30
10333,1.0309278350515463,sdnof,30
10334,1.0309278350515463,sdnof,30
10338,1.0309278350515463,sdnof,30
10339,1.0282776349614395,sdnof,30
10340,1.0282776349614395,sdnof,30
10341,1.0282776349614395,sdnof,30
10345,1.0282776349614395,sdnof,30
10346,1.0282776349614395,sdnof,30
10348,1.0282776349614395,sdnof,30
10352,1.0256410256410255,sdnof,30
10354,1.0256410256410255,sdnof,30
10355,1.0256410256410255,sdnof,30
10356,1.0256410256410255,sdnof,30
10362,1.0256410256410255,sdnof,30
10363,1.0256410256410255,sdnof,30
10368,1.0256410256410255,sdnof,30
10379,1.0230179028132993,sdnof,30
10380,1.0204081632653061,sdnof,30
10382,1.0204081632653061,sdnof,30
10383,1.0204081632653061,sdnof,30
10384,1.0204081632653061,sdnof,30
10387,1.0204081632653061,sdnof,30
10390,1.0178117048346056,sdnof,30
10394,1.0178117048346056,sdnof,30
10395,1.015228426395939,sdnof,30
10396,1.015228426395939,sdnof,30
10397,1.015228426395939,sdnof,30
10398,1.0126582278481013,sdnof,30
10401,1.0126582278481013,sdnof,30
10402,1.0101010101010102,sdnof,30
10403,1.0075566750629723,sdnof,30
10404,1.0101010101010102,sdnof,30
10406,1.0101010101010102,sdnof,30
10408,1.0101010101010102,sdnof,30
10409,1.0101010101010102,sdnof,30
10414,1.0101010101010102,sdnof,30
10416,1.0075566750629723,sdnof,30
10417,1.0075566750629723,sdnof,30
10418,1.0075566750629723,sdnof,30
10419,1.0075566750629723,sdnof,30
10423,1.0075566750629723,sdnof,30
10428,1.0075566750629723,sdnof,30
10429,1.0075566750629723,sdnof,30
10434,1.0075566750629723,sdnof,30
10436,1.0075566750629723,sdnof,30
10441,1.0075566750629723,sdnof,30
10442,1.0075566750629723,sdnof,30
10450,1.0075566750629723,sdnof,30
10451,1.0075566750629723,sdnof,30
10452,1.0075566750629723,sdnof,30
10456,1.0075566750629723,sdnof,30
10459,1.0050251256281406,sdnof,30
10460,1.0050251256281406,sdnof,30
10462,1.0050251256281406,sdnof,30
10463,1.0050251256281406,sdnof,30
10467,1.0050251256281406,sdnof,30
10468,1.0050251256281406,sdnof,30
10474,1.0050251256281406,sdnof,30
10477,1.0050251256281406,sdnof,30
10478,1.0025062656641603,sdnof,30
10479,1.0025062656641603,sdnof,30
10482,1.0025062656641603,sdnof,30
10483,1.0025062656641603,sdnof,30
10484,1.0025062656641603,sdnof,30
10486,1.0,sdnof,30
10490,1.0,sdnof,30
10491,0.9975062344139651,sdnof,30
10492,0.9975062344139651,sdnof,30
10494,0.9975062344139651,sdnof,30
10495,1.0,sdnof,30
10500,1.0,sdnof,30
10501,1.0,sdnof,30
10503,1.0,sdnof,30
10504,1.0,sdnof,30
10509,1.0,sdnof,30
10510,0.9975062344139651,sdnof,30
10514,0.9975062344139651,sdnof,30
10515,0.9975062344139651,sdnof,30
10516,0.9950248756218906,sdnof,30
10519,0.9950248756218906,sdnof,30
10520,0.9950248756218906,sdnof,30
10521,0.9950248756218906,sdnof,30
10522,0.9950248756218906,sdnof,30
10523,0.9950248756218906,sdnof,30
10527,0.9950248756218906,sdnof,30
10532,0.9950248756218906,sdnof,30
10533,0.9950248756218906,sdnof,30
10542,0.9950248756218906,sdnof,30
10543,0.9950248756218906,sdnof,30
10547,0.9950248756218906,sdnof,30
10548,0.9950248756218906,sdnof,30
10549,0.9950248756218906,sdnof,30
10550,0.9950248756218906,sdnof,30
10551,0.9950248756218906,sdnof,30
10552,0.9950248756218906,sdnof,30
10556,0.9925558312655087,sdnof,30
10558,0.9925558312655087,sdnof,30
10560,0.9925558312655087,sdnof,30
10563,0.9925558312655087,sdnof,30
10565,0.9925558312655087,sdnof,30
10575,0.9925558312655087,sdnof,30
10576,0.9900990099009901,sdnof,30
10577,0.9900990099009901,sdnof,30
10578,0.9900990099009901,sdnof,30
10584,0.9876543209876543,sdnof,30
10587,0.9876543209876543,sdnof,30
10588,0.9876543209876543,sdnof,30
10591,0.9876543209876543,sdnof,30
10595,0.9876543209876543,sdnof,30
10599,0.9876543209876543,sdnof,30
10600,0.9876543209876543,sdnof,30
10601,0.9876543209876543,sdnof,30
10602,0.9876543209876543,sdnof,30
10605,0.9876543209876543,sdnof,30
10611,0.9876543209876543,sdnof,30
10618,0.9876543209876543,sdnof,30
10620,0.9876543209876543,sdnof,30
10621,0.9876543209876543,sdnof,30
10622,0.9876543209876543,sdnof,30
10624,0.9828009828009828,sdnof,30
10625,0.9803921568627451,sdnof,30
10626,0.9803921568627451,sdnof,30
10628,0.9803921568627451,sdnof,30
10629,0.9803921568627451,sdnof,30
10634,0.9803921568627451,sdnof,30
10635,0.9779951100244498,sdnof,30
10636,0.9779951100244498,sdnof,30
10637,0.9779951100244498,sdnof,30
10639,0.9779951100244498,sdnof,30
10640,0.9779951100244498,sdnof,30
10642,0.9779951100244498,sdnof,30
10643,0.9779951100244498,sdnof,30
10645,0.975609756097561,sdnof,30
10646,0.975609756097561,sdnof,30
10647,0.975609756097561,sdnof,30
10648,0.9732360097323601,sdnof,30
10652,0.9732360097323601,sdnof,30
10653,0.9732360097323601,sdnof,30
10654,0.970873786407767,sdnof,30
10655,0.970873786407767,sdnof,30
10656,0.970873786407767,sdnof,30
10657,0.970873786407767,sdnof,30
10658,0.970873786407767,sdnof,30
10659,0.970873786407767,sdnof,30
10662,0.970873786407767,sdnof,30
10665,0.970873786407767,sdnof,30
10666,0.970873786407767,sdnof,30
10667,0.970873786407767,sdnof,30
10668,0.970873786407767,sdnof,30
10672,0.970873786407767,sdnof,30
10673,0.970873786407767,sdnof,30
10674,0.970873786407767,sdnof,30
10675,0.970873786407767,sdnof,30
10680,0.970873786407767,sdnof,30
10682,0.970873786407767,sdnof,30
10683,0.970873786407767,sdnof,30
10684,0.970873786407767,sdnof,30
10685,0.970873786407767,sdnof,30
10686,0.970873786407767,sdnof,30
10689,0.970873786407767,sdnof,30
10690,0.970873786407767,sdnof,30
10691,0.970873786407767,sdnof,30
10693,0.970873786407767,sdnof,30
10694,0.970873786407767,sdnof,30
10696,0.970873786407767,sdnof,30
10698,0.970873786407767,sdnof,30
10699,0.970873786407767,sdnof,30
10700,0.970873786407767,sdnof,30
10701,0.9685230024213075,sdnof,30
10702,0.9685230024213075,sdnof,30
10704,0.966183574879227,sdnof,30
10705,0.966183574879227,sdnof,30
10706,0.966183574879227,sdnof,30
10707,0.963855421686747,sdnof,30
10708,0.963855421686747,sdnof,30
10710,0.963855421686747,sdnof,30
10711,0.963855421686747,sdnof,30
10713,0.963855421686747,sdnof,30
10717,0.963855421686747,sdnof,30
10719,0.963855421686747,sdnof,30
10720,0.963855421686747,sdnof,30
10721,0.963855421686747,sdnof,30
10722,0.963855421686747,sdnof,30
10724,0.963855421686747,sdnof,30
10725,0.963855421686747,sdnof,30
10726,0.963855421686747,sdnof,30
10727,0.9615384615384616,sdnof,30
10730,0.9615384615384616,sdnof,30
10731,0.9615384615384616,sdnof,30
10732,0.9615384615384616,sdnof,30
